std_account_name,class_of_trade,on_off_premise,address,city,state,zip_code,id
CORKED,LIQUOR/PACKAGE STORE,OFF,4100 ATLANTIC AVE,LONG BEACH,CA,90807,c1bcd824-d94c-419b-8df0-ab7b0e65816e
MASOODS LIQUOR & DELI,LIQUOR/PACKAGE STORE,OFF,7970 HWY 9,BEN LOMOND,CA,95005,cd78017b-bacd-4bd0-94b3-64e0d72233c8
The Cellar Wine & Spirits,LIQUOR/PACKAGE STORE,OFF,2405 Jefferson Rd  Ste 1,Athens,GA,30607,e7f34a98-e138-4c00-92db-077a25ebd936
RENEE S LIQUOR & MARKET,LIQUOR/PACKAGE STORE,OFF,800 NOGALES ST,WALNUT,CA,91789,56c1e0c7-631d-4da2-bd15-80e3b582daba
Coal Mountain Package Store,LIQUOR/PACKAGE STORE,OFF,3645 Browns Bridge Rd,Cumming,GA,30028,f94da35c-f6ee-4711-89fa-99e874e6e330
Lafayette Beverage,LIQUOR/PACKAGE STORE,OFF,2068 Hamilton Rd,Lagrange,GA,30241,f44925fc-36e3-4f4b-ad76-d0d13a1a9a20
Cave Springs Package,LIQUOR/PACKAGE STORE,OFF,913 Dallas Highway,Douglasville,GA,30134,449dea7c-0d97-4cca-bdd3-26921d16b72b
Local Vine Johns Creek,LIQUOR/PACKAGE STORE,OFF,5805 State Bridge Rd Ste 200,Johns Creek,GA,30097,783d5845-d3c1-4cd2-b1ff-67bbc935fee8
PATRIOTS LIQUOR,LIQUOR/PACKAGE STORE,OFF,7935 CONSTITUTION AVE STE 140,COLORADO SPRINGS,CO,80951,b11b251b-522f-4b25-93ff-4f6f28fa2ed7
Milton Spirits & Wine,LIQUOR/PACKAGE STORE,OFF,15840 Brimingham Hwy Ste B,Milton,GA,30004,5cb1de31-5f84-4da1-b81b-884c25e4f2d5
East West Package,LIQUOR/PACKAGE STORE,OFF,1025 E West Connector Ste 605,Austell,GA,30106,681b024c-30fe-44fe-962a-5e68ad6ab2e7
Legacy Beverage Center,LIQUOR/PACKAGE STORE,OFF,330 Athens Hwy,Loganville,GA,30052,dbf0e66f-c5b6-4452-890a-e4ce676e9e27
Seven Seas Bottle Shop,LIQUOR/PACKAGE STORE,OFF,4121 Austell Powder Springs Rd,Powder Springs,GA,30127,19af6819-4024-4716-855a-10f6b23d0f16
BRADLEY S FINE WINES & SPIRITS,LIQUOR/PACKAGE STORE,OFF,12932 NEWPORT AV #1,TUSTIN,CA,92780,42e9e73e-638f-4f94-96a5-c2fdde660345
JORDAN WINE AND SPIRITS,LIQUOR/PACKAGE STORE,OFF,17021 LINCOLN AVENUE #G,PARKER,CO,80134,c7e7d0ad-3ba5-4e95-a2d9-f9a738080daf
Chapel Hill Package,LIQUOR/PACKAGE STORE,OFF,2981 Chapel Hill Rd,Douglasville,GA,30135,4b78e51e-189c-4d90-997e-2b67898ca3b2
VOLUME RATE LIQUORS,LIQUOR/PACKAGE STORE,OFF,7805 EAST 35TH AVENUE,DENVER,CO,80238,c691d670-1557-41b3-8530-a017874f7516
Brownsville Package  **CLOSED**,LIQUOR/PACKAGE STORE,OFF,4400 Brownsville Rd  Ste 106,Powder Springs,GA,30127,94aa6fa1-c4e0-4300-934f-ab557d55eee5
Mink s Package Store,LIQUOR/PACKAGE STORE,OFF,2565 Delk Rd SE  C-1,Marietta,GA,30067,1888eccc-aa1e-4626-9f1f-e06659f41591
East Rome Beverage Center,LIQUOR/PACKAGE STORE,OFF,1800 Dean Ave SE,Rome,GA,30161,678bc6f8-4fb0-46c8-99a9-3034c4d55399
ADIRONDAK WINE & LIQUOR,LIQUOR/PACKAGE STORE,OFF,506 LAKE FLOWER AVENUE,SARANAC LAKE,NY,12983,e5fa1f8e-eeb5-46ba-99da-3998ccc00f75
American Package,LIQUOR/PACKAGE STORE,OFF,1954 US Hwy 441S,Dublin,GA,31021,bec0dddf-c22e-4a4e-9c3c-d9ed951bea77
CIRCUS LIQUOR,LIQUOR/PACKAGE STORE,OFF,16416 DELONE ST,SANTA CLARITA,CA,91387,de909f72-8484-45f1-a59f-1b30d08cdc74
Global Beverage Superstore,LIQUOR/PACKAGE STORE,OFF,2157 West Point Rd,Lagrange,GA,30240,f892c14b-0dd9-4569-981e-e1b9647dd0c8
Empire Package,LIQUOR/PACKAGE STORE,OFF,1046 Fayetteville Rd,Atlanta,GA,30316,42328130-eaf8-447e-a861-226a638f5128
Bims Package Store,LIQUOR/PACKAGE STORE,OFF,1015 W. Marietta St. NW,Atlanta,GA,30318,5ebb8ed0-dfd7-4485-a2b6-a4741063de54
Vintage Bottle Shop,LIQUOR/PACKAGE STORE,OFF,1720 Mars Hill Rd NW  Ste 12-14,Acworth,GA,30101,9e3e964d-b218-4c49-a8bf-d74d0fb9523f
STERLING CELLAR WINE & LIQUORS,LIQUOR/PACKAGE STORE,OFF,179 RTE 6,MAHOPAC,NY,10541,f754ff6a-6137-4bf5-b76a-cca892df8c87
Top Shot Package Store,LIQUOR/PACKAGE STORE,OFF,320 Hwy 314,Fayetteville,GA,30214,9e211f5d-d094-4fe8-8351-ecdbb85cdc8c
SPEC S 090 LIQUOR,LIQUOR/PACKAGE STORE,OFF,7777 HINES PLACE BOULEVARD,DALLAS,TX,75235,323de86e-48f5-445c-ac0e-1d917a079241
High Spirits Package,LIQUOR/PACKAGE STORE,OFF,5425 Wendy Bagwell Parkway,Hiram,GA,30141,aa847362-44dd-4738-b768-0f1a1fb41046
Market Place Beverage,LIQUOR/PACKAGE STORE,OFF,50 Market Place Dr.,Newnan,GA,30265,f3f4ac89-f4cb-4056-86a7-07a06a2b7620
BLAKE ST. LIQUOR,LIQUOR/PACKAGE STORE,OFF,1432 BLAKE STREET,DENVER,CO,80202,8dc9596f-4135-4c6d-bef9-8e5f99bc9199
ONE STOP LIQUOR,LIQUOR/PACKAGE STORE,OFF,1405 W HOUSTON STREET,SHERMAN,TX,75092,620a19f5-7654-40a3-b9bc-516ad1f7dcb7
Spring Road Package,LIQUOR/PACKAGE STORE,OFF,1669 A Spring Road SE,Smyrna,GA,30080,41393d4b-048c-40b5-85ac-854a2412c26f
WEST VAIL LIQUOR MART,LIQUOR/PACKAGE STORE,OFF,2151 N FRONTAGE RD,VAIL,CO,81657,7e044f53-dfa5-47ee-bb1b-2a4f7f0afb99
STROH RANCH LIQUORS-AFFIDAVIT,LIQUOR/PACKAGE STORE,OFF,12939 S PARKER RD,PARKER,CO,80134,3a69c685-5073-4571-9460-121699a37b8c
Elite Package Store,LIQUOR/PACKAGE STORE,OFF,2789 Delk Rd SE,Marietta,GA,30067,6d81fef1-d210-4706-ae86-c2f36f3c85e6
SWEET WATERS LIQUOR,LIQUOR/PACKAGE STORE,OFF,701 CHAMBERS AVE,EAGLE,CO,81631,a145b9fd-1543-4ead-8345-ab51c4e89bfd
FRUITVALE LIQUORS,LIQUOR/PACKAGE STORE,OFF,507 30 ROAD UNIT O,GRAND JUNCTION,CO,81504,497d2636-44d5-4809-b585-e87f4642c8ae
Dan s Package Store,LIQUOR/PACKAGE STORE,OFF,8529 Roswell Rd,Sandy Springs,GA,30350,08d7ee85-814e-4e89-a5d6-2c75ceb50052
TOAST! WINE AND SPIRITS,LIQUOR/PACKAGE STORE,OFF,3828 WEST 23RD AVENUE,DENVER,CO,80211,74852d86-42ce-4e17-b40c-fa230a5630cb
Party Liquor,LIQUOR/PACKAGE STORE,OFF,101 Williams Street,Calhoun,GA,30701,4121337b-622f-40f3-a30e-9185da7e4791
Springs Bottle Shop,LIQUOR/PACKAGE STORE,OFF,8885 Roswell Rd,Sandy Springs,GA,30350,2a02d9aa-aeab-4b01-852c-5753fa34c201
Zebulon Package Store,LIQUOR/PACKAGE STORE,OFF,610 Thomaston St,Zebulon,GA,30295,cb60a337-61d6-4043-b594-3cce1870821b
Toast Wine & Beverage,LIQUOR/PACKAGE STORE,OFF,417 Fury s Ferry Rd,Martinez,GA,30907,5d052602-045c-4ada-b844-60b288b9deba
Blue Glass Liquor & Wine,LIQUOR/PACKAGE STORE,OFF,6015 Post Rd Ste C,Cumming,GA,30040,99cc000f-87a5-49a5-adda-2ead96b72d28
Midtown Pantry LLC,LIQUOR/PACKAGE STORE,OFF,536 Decatur St SE,Atlanta,GA,30312,3d8ef833-332f-4dc8-8dc7-ccd93138aac9
Beverage World of Cumming,LIQUOR/PACKAGE STORE,OFF,745 Lanier 400 Pkwy,Cumming,GA,30040,ad3b5d68-7139-4c3a-964b-b54e3c5d877d
Hal s Package Store,LIQUOR/PACKAGE STORE,OFF,1223 Columbia Dr,Decatur,GA,30032,059f7b64-d6a1-4bb2-887d-999ca0166672
Lucky s Beverage World,LIQUOR/PACKAGE STORE,OFF,610 Claremore Professional Way,Woodstock,GA,30188,b8062155-d7ef-47cc-b5e8-c85e4535df0b
CASK AND CRAFT,LIQUOR/PACKAGE STORE,OFF,3744 TEJON ST LOTS 24 & 25 BLK,DENVER,CO,80211,b463a695-e8f8-4eb1-babe-eda2c4622d1e
ALAMO CITY WINE MERCHANTS LLC,LIQUOR/PACKAGE STORE,OFF,16500 N SAN PEDRO AVE STE 291,SAN ANTONIO,TX,78232,3476d1bb-5c3b-46ab-95bb-192907708705
SARATOGA WINE EXCHANGE THE,LIQUOR/PACKAGE STORE,OFF,43 D ROUND LAKE RD,BALLSTON LAKE,NY,12019,1a978cf1-3e45-44ea-8a80-4faaad3c7a65
RIDGE LIQUORS,LIQUOR/PACKAGE STORE,OFF,3331 ARAPAHOE ROAD SUITE 10,ERIE,CO,80516,499811d9-b085-4bdf-88ce-095ac2b89e9d
MEDFIELD PACKAGE,LIQUOR/PACKAGE STORE,OFF,20 NORTH ST,MEDFIELD,MA,02052,fdad8973-b488-4b52-b537-5703e0a0a32b
SHOWCASE WINE & SPIRITS,LIQUOR/PACKAGE STORE,OFF,1390-92 N LAKE AV,PASADENA,CA,91104,7194fdd0-247c-44a3-a939-7e028bdc2d31
BREMERS WINE & LIQUOR,LIQUOR/PACKAGE STORE,OFF,4684 COMMERCIAL DR,NEW HARTFORD,NY,13413,070c6362-fa0a-49af-a423-cfe95f21d00c
HENRY S LIQUOR STORE,LIQUOR/PACKAGE STORE,OFF,324 WEATHERLY,BORGER,TX,79007,b14d7d97-3aaa-40de-a073-54289e51894b
BLANCHARD S LIQUORS - REVERE,LIQUOR/PACKAGE STORE,OFF,286 AMERICAN LEGION HWY,REVERE,MA,02151,01268b10-ba3d-4a34-abe5-953b6a619fe0
NEEDHAM CENTER FINE WINES,LIQUOR/PACKAGE STORE,OFF,1013 GREAT PLAIN AVE,NEEDHAM,MA,02492,091bae40-3360-433e-8b60-5c53501b1d79
REED STREET BOTTLE SHOP  THE,LIQUOR/PACKAGE STORE,OFF,34 REED ST,COXSACKIE,NY,12051,2eabd77b-1887-43dd-814d-bf8ab0f9f647
NORMAN S LIQUORS #2,LIQUOR/PACKAGE STORE,OFF,5200 CLARK ROAD,SARASOTA,FL,34238,ff0e1be8-437e-4c1b-af87-a717df3c5348
FONTAINEBLEAU LAS VEGAS,HOTEL/ MOTEL,ON,2777 LAS VEGAS BLVD S,LAS VEGAS,NV,89109,ad63a31e-2ad2-4ce8-800d-9fb1da7bdec6
BREAKERS HOTEL,HOTEL/ MOTEL,ON,ONE SOUTH COUNTY RD C,PALM BEACH,FL,33480,7e5268a3-c7de-4e0a-be68-187f510aaea7
MARTINIQUE ON BROADWAY,HOTEL/ MOTEL,ON,1260 BROADWAY,NEW YORK,NY,10001,a84edd2c-233f-4abd-9996-8b7233c3f709
1 HOTEL SOUTH BEACH,HOTEL/ MOTEL,ON,2341 COLLINS AVENUE,MIAMI BEACH,FL,33139,bf81252b-38be-4e2b-8ef8-d41235076808
EVELYN HOTEL,HOTEL/ MOTEL,ON,4 E 28TH STREET - BASEMENT DEL,NEW YORK,NY,10016,e356d5c7-6b0a-4534-b4e5-fd4030a65a7f
MOXY LES,HOTEL/ MOTEL,ON,141 151 BOWERY,NEW YORK,NY,10002,e8d5f84e-846e-4df5-b05b-77c636319da4
MONTAUK BEACH HSE,HOTEL/ MOTEL,ON,55 S ELMWOOD AVE,MONTAUK,NY,11954,0a9b7bb9-f2de-4aea-974a-48021e28b2af
HOTEL KABUKI,HOTEL/ MOTEL,ON,1625 POST ST,SAN FRANCISCO,CA,94115,9b40e5b8-44c1-4538-adba-7d9c9f392c7e
ACQUALINA RESORT & SPA ON THE,HOTEL/ MOTEL,ON,17875 COLLINS AVENUE,SUNNY ISLES BEACH,FL,33160,0a076d5d-7f31-4cae-9b23-4869f5553220
ORCHARD STREET RESTAURANT MANA,HOTEL/ MOTEL,ON,9 ORCHARD ST,NEW YORK,NY,10002,088df239-0e2f-4b93-bdf1-5d1ad63461e7
INN AT SPANISH BAY,HOTEL/ MOTEL,ON,2800 17 MILE DR,PEBBLE BEACH,CA,93953,27e107ff-ef35-4a74-be1a-e085267893b8
MOLLIE ASPEN,HOTEL/ MOTEL,ON,111 SOUTH GARMISCH STREET,ASPEN,CO,81611,74bea788-4ab0-4877-ab73-466b9083c90d
DUNE DECK  THE,HOTEL/ MOTEL,ON,379 DUNE RD,WESTHAMPTON BEACH,NY,11978,ab0c315f-1285-433e-b22f-a9d7c0856669
PLYMOUTH HOTEL/BLUE RIBBON,HOTEL/ MOTEL,ON,336 21 STREET,MIAMI BEACH,FL,33139,8da4b7b3-0fc0-45a0-8bd7-7e0c11894f28
JW MARRIOTT ESSEX HOUSE NY,HOTEL/ MOTEL,ON,160 CENTRAL PARK SOUTH,NEW YORK,NY,10019,b8ee0f88-b856-4d03-9b13-b86f1d80d799
Waldorf Astoria Atl Buckhead,HOTEL/ MOTEL,ON,3376 Peachtree Rd NE OFC,Atlanta,GA,30326,1505f18c-61f2-4a5b-b004-60ef81f77086
EPIC HOTEL,HOTEL/ MOTEL,ON,270 BISCAYNE BLVD WAY,MIAMI,FL,33131,60015fc2-162a-498c-bac8-791e09539c5c
MAYBOURNE BEVERLY HILLS,HOTEL/ MOTEL,ON,225 N CANON DR,BEVERLY HILLS,CA,90210,5f4940c3-3306-4a79-b304-f308c776cd13
HBY QOZB LLC  HBY ENTERTAINMEN,HOTEL/ MOTEL,ON,200 NORTH ST,KINGSTON,NY,12401,03b47197-9175-4b12-8a04-05cb12974905
LODGE AT PEBBLE BEACH,HOTEL/ MOTEL,ON,LODGE AT PEBBLE BEACH,PEBBLE BEACH,CA,93953,204300d1-9661-4d01-939b-577a5799a8f2
STANDARD EAST VILLAGE  THE,HOTEL/ MOTEL,ON,25 33 COOPER SQUARE,NEW YORK,NY,10003,440e0db8-c0f0-4749-864c-3429b34d7240
WALDORF ASTORIA,HOTEL/ MOTEL,ON,1 MONARCH BEACH RESORT,DANA POINT,CA,92629,e89df7d8-3618-4661-804f-e5a04935cef8
BOCA RATON  BOCA WHIP  CABANA,HOTEL/ MOTEL,ON,501 EAST CAMINO REAL,BOCA RATON,FL,33432,2857824f-dfc9-48ad-b417-abc33056dca7
SEBASTIAN-VAIL,HOTEL/ MOTEL,ON,16 VAIL ROAD,VAIL,CO,81657,1cac9f98-1b9f-42ee-8790-75e98980ad1d
LOEWS CORAL GABLES HOTEL,HOTEL/ MOTEL,ON,2950 COCONUT GROVE DRIVE,CORAL GABLES,FL,33134,edb79b24-494a-4fc9-855e-9422407fcd7f
RESORTS WORLD LAS VEGAS,HOTEL/ MOTEL,ON,3000 S LAS VEGAS BLVD,LAS VEGAS,NV,89109,3eca9f9b-c23d-4990-a976-f747c836342d
INNESS,HOTEL/ MOTEL,ON,10 BANK ST,ACCORD,NY,12404,9d32da34-8dba-40be-b2f3-6cda0767c8ee
AC Hotel By Marriott Buckhead,HOTEL/ MOTEL,ON,3586 Peachtree Rd NE,Atlanta,GA,30326,57e4f91a-9ee0-48c6-a183-0739cc3ced3e
POPULUS HOTEL  AN APARIUM,HOTEL/ MOTEL,ON,240 14TH STREET,DENVER,CO,80202,44662088-1cc7-42f2-a19a-00fcad0543fe
FOUR SEASONS RESORT  LAS VEGAS,HOTEL/ MOTEL,ON,3960 LAS VEGAS BLVD SO,LAS VEGAS,NV,89119,9bce66f6-5966-4e6c-8928-c34e21389d1b
Atlanta Hilton (Around the World),HOTEL/ MOTEL,ON,255 Courtland St NE,Atlanta,GA,30303,9a05a3a1-aeff-42ae-89ca-c33c365d83d1
ROMER HELL S KITCHEN,HOTEL/ MOTEL,ON,851 8TH AVE,NEW YORK,NY,10019,15d5a47a-e134-4a95-b9de-a564a2e6857d
PORTOFINO BAY HOTEL,HOTEL/ MOTEL,ON,5601 UNIVERSAL BLVD,ORLANDO,FL,32819,8716b4ef-0b39-4fc9-82ea-304529a7d46d
THE DREY HOTEL,HOTEL/ MOTEL,ON,5630 VILLAGE GLEN DR,DALLAS,TX,75206,108ba3d1-15c3-4a75-a873-4a3b6e6e00d1
WYNDHAM GRAND ORLANDO RESORT,HOTEL/ MOTEL,ON,14651 CHELONIA PARKWAY,ORLANDO,FL,32821,fa7d8d15-bb04-424b-bfcd-91ea45465088
LOEWS ARLINGTON HOTEL,HOTEL/ MOTEL,ON,1601 E RANDOL MILL RD,ARLINGTON,TX,76011,3e3cf427-1eba-41ba-b072-7f00be0b3c75
RITZ CARLTON HOTEL COMPANY,HOTEL/ MOTEL,ON,1185 BROADWAY,NEW YORK,NY,10001,475af21f-e565-4600-8427-2b585c444a0b
JW MARRIOTT MIAMI TURNBERRY,HOTEL/ MOTEL,ON,19999 WEST COUNTRY CLUB DRIVE,AVENTURA,FL,33180,6144b6ac-97a4-4ca9-a44b-c55e4e6e9dbe
SOF-XI KAUAI PV HOTEL LP,HOTEL/ MOTEL,ON,5520 KA HAKU RD,PRINCEVILLE,HI,96722,fccb0c74-f385-4dbb-94dc-2f3ff1fb408c
The Candler Hotel,HOTEL/ MOTEL,ON,127 Peachtree St NW,Atlanta,GA,30303,efb99947-6915-4524-ae96-a4f0f377288f
Renaissance Atl Airport Gateway,HOTEL/ MOTEL,ON,2081 Convention Center Concourse,College Park,GA,30337,768753db-dd75-44a5-ae2f-3a6f5a486aef
Reverb Hotel Atlanta,HOTEL/ MOTEL,ON,89 Centennial Olympic Park Drive NW,Atlanta,GA,30313,f44f4941-f455-4851-a65f-44eddedae66a
LODGE AT SONOMA,HOTEL/ MOTEL,ON,1325 BROADWAY,SONOMA,CA,95476,fb172902-4022-4d61-aa5f-59a6116e4ae8
HARD ROCK HOTEL,HOTEL/ MOTEL,ON,5800 UNIVERSAL BLVD,ORLANDO,FL,32819,b679d7e4-d4bb-4fe5-99d7-9fe0d3473bba
ROYAL PACIFIC RESORT,HOTEL/ MOTEL,ON,6300 HOLLYWOOD WAY,ORLANDO,FL,32819,69a85801-a160-402f-a8f5-32239f7b6728
PIER SIXTY-SIX HOTEL,HOTEL/ MOTEL,ON,2301 SE 17TH ST,FORT LAUDERDALE,FL,33316,dda80db4-7eb7-4b10-8d42-0e52e261b96f
Loews Atlanta Hotel,HOTEL/ MOTEL,ON,1065 Peachtree St NE,Atlanta,GA,30309,a306132b-6769-4295-92a7-d733c6466935
The Kimpton Sylvan**CLOSED**,HOTEL/ MOTEL,ON,374 E Paces Ferry Rd NE,Atlanta,GA,30305,39934bc6-7cba-47cb-9d7e-a5de41e81496
Four Seasons Hotel Atl,HOTEL/ MOTEL,ON,75 14th Street NE,Atlanta,GA,30309,37b48181-93d8-4cee-bff2-7acf6e563e97
A-FRAME CLUB WINTER PARK,HOTEL/ MOTEL,ON,1008 WINTER PARK DRIVE,WINTER PARK,CO,80482,20377c91-772d-411b-9c49-3f6aaccbb505
WEST HOLLYWOOD EDITION THE,HOTEL/ MOTEL,ON,9040 SUNSET BLVD,WEST HOLLYWOOD,CA,90069,e1b35af6-17b9-4d90-9911-45fda687b22b
GRAVITY HAUS,HOTEL/ MOTEL,ON,315 E HYMAN AVENUE,ASPEN,CO,81611,5edd135f-adac-4aa4-8559-8b9d61b2e4a2
SEAGATE HOTEL& SPA/BOURBON,HOTEL/ MOTEL,ON,1020 E ATLANTIC AVE,DELRAY BEACH,FL,33483,9e087547-c1c8-47cd-8edd-488ee60047d6
(THE) BETSY SOUTH BEACH,HOTEL/ MOTEL,ON,1440 OCEAN DRIVE & 1433 COLLIN,MIAMI BEACH,FL,33139,d4fd8c02-b708-49b0-a2bc-936ecffd50b1
RESIDENCE INN CUPERTINO,HOTEL/ MOTEL,ON,19429 STEVENS CREEK BLVD,CUPERTINO,CA,95014,921802f5-9531-47bd-81cb-ecb8fa4f3ba3
LOEW S CORONADO BAY,HOTEL/ MOTEL,ON,4000 CORONADO BAY RD,CORONADO,CA,92118,61a7c67d-003f-4e18-9119-6e0570932f67
W Atl Downtown/Destination****,HOTEL/ MOTEL,ON,45 Ivan Allen Jr Blvd NW,Atlanta,GA,30308,e51ebbfe-51ab-4e10-923d-97b1a43fb189
HYATT HOUSE,HOTEL/ MOTEL,ON,2719 K ST,SACRAMENTO,CA,95816,414fc2e9-b868-4273-ae65-063caa775c32
BOCA BEACH CLUB/BEACHES BAR,HOTEL/ MOTEL,ON,900 SOUTH OCEAN BLVD,BOCA RATON,FL,33432,39430785-d27f-4f3e-b31f-97c70ce542c7
MARQUESA HOTEL,HOTEL/ MOTEL,ON,600 FLEMING STREET,KEY WEST,FL,33040,787cef80-d590-412e-ae28-c49744bf86bc
VILLA ROYALE,HOTEL/ MOTEL,ON,1620 INDIAN TRAIL,PALM SPRINGS,CA,92264,a76d6eb2-84a1-42ef-97f2-72ed6e7ee6ca
GURNEYS MONTAUK RESORT AND,HOTEL/ MOTEL,ON,290 OLD MONTAUK HGHY,MONTAUK,NY,11954,df39e2d1-1674-42d3-a13d-037c11e66685
CRAFT & ART WINES & SP/PAR-SAM,OTHER ON PREMISE,ON,15751-55 TAPIA STREET,IRWINDALE,CA,91702,e1dc417c-180f-4082-b6d2-7ad6076bb2bc
SAKE ONO/PARK STREET IMP -SAMP,OTHER ON PREMISE,ON,5286 PO BX 660367,DALLAS,TX,75266,46221ae8-44bd-4e1f-9942-e5152ba2bf71
SGWS-HOUSE SAMPLE M02(SUPP) ON,OTHER ON PREMISE,ON,1600 NW 163RD ST,MIAMI,FL,33169,64a74cc2-485e-476b-b0e1-e5961494b3d2
SOBE - GTV SOUTH,OTHER ON PREMISE,ON,1600 NW 163RD ST,MIAMI,FL,33169,d54b1d7a-b099-425e-a870-c48a90700c01
SAKE ONO/PARK STREET IMP- SAMP,OTHER ON PREMISE,ON,5286 PO BX 660367,DALLAS,TX,75266,f27dbb66-2929-46e0-b274-bcaba528d7cd
SOBE-DANIEL BOULUD DINNER,OTHER ON PREMISE,ON,255 BISCAYNE BLVD WAY,MIAMI,FL,33015,37b26436-f2d0-4448-a8e3-0b85434a6b86
SOBE-JET TILA DINNER FRI,OTHER ON PREMISE,ON,1701 COLLINS AVENUE,MIAMI BEACH,FL,33109,55fb827e-24ce-420e-ae0c-680819ce5279
SOBE-SUSHI MASTER CLASS,OTHER ON PREMISE,ON,801 BRICKELL AVENUE,MIAMI,FL,33131,24b87937-fd7a-4406-b361-80be997beee0
SGWS KEY WEST HOLIDAY TRADE SH,OTHER ON PREMISE,ON,1600 NW 163RD ST,MIAMI,FL,33169,5ec1571e-0d99-41a8-8a37-d4c8c000319a
SOBE- A SUSHI OMAKASE COLLECTI,OTHER ON PREMISE,ON,2105 N MIAMI AVENUE,MIAMI,FL,33127,2c925072-0654-4a09-8635-a2179040fd79
SOBE-SIP & SWIRL,OTHER ON PREMISE,ON,1737 N BAYSHORE DRIVE,MIAMI,FL,33132,cba65dcf-a38b-4bc5-a762-50bca28020fe
BAKER S BAY GOLF & OCEA,OTHER ON PREMISE,ON,GREAT GUANA CAY MARSH HARBOUR,** INTERNATIONAL **,FL,2,a159cfc5-414b-4466-b2d1-47aa37095eae
SOBE - GTV SPONSOR VILLAGE,OTHER ON PREMISE,ON,1600 NW 163RD ST,MIAMI,FL,33169,855d7b66-54bb-43a4-bddc-6a95f0bb2cb4
SGWS-HOUSE SMP  M05(CONSUMER),OTHER ON PREMISE,ON,1600 NW 163RD ST,MIAMI,FL,33169,5d51809b-f7d7-41b1-a42d-b5540ee5c63b
UNIVERSAL HELIOS GRAND HOTEL,OTHER ON PREMISE,ON,8505 SOUTH KIRKMAN ROAD,ORLANDO,FL,32819,8dcd1147-5b81-463b-be1f-1b9ce53e606b
SHEEHAN MCCOY SAMPLES,OTHER ON PREMISE,ON,155 KAPALULU PLACE STE 300,HONOLULU,HI,96819,6e63e861-21e7-494f-92c1-f18e1b96de91
JEFFERY SMITH SAMPLES,OTHER ON PREMISE,ON,155 KAPALULU PL STE 300,HONOLULU,HI,96819,088a5eb1-ef13-4cce-9107-680e5962495d
TEAM #089 WISNER,OTHER ON PREMISE,ON,93321 DOWE AVE,UNION CITY,CA,94587,3fae7974-235d-4343-a914-27e3a180dc08
TEAM #102 BARBER,OTHER ON PREMISE,ON,33321 DOWE AVE,UNION CITY,CA,94587,0fbfbc38-f5b9-4998-b8ce-9031fb61a1d7
TEAM #182 KILIAN,OTHER ON PREMISE,ON,33321 DOWE AVE,UNION CITY,CA,94587,9bb2fed5-9615-4738-ba00-33467f8cebb6
SAKE ONE,OTHER ON PREMISE,ON,820 ELM STREET,FOREST GROVE,OR,97116,e10338cf-5ec3-49c0-b83a-a618c4acb0e7
CRAFT & ART WINES & SPIRITS/PA,OTHER OFF PREMISE,OFF,1000 BRICKELL AVENUE SUITE 915,MIAMI,FL,33131,4a895631-3ea4-494c-8f95-61f097838101
SAKE ONO/PARK STREET/SAMPLES,OTHER OFF PREMISE,OFF,22800 E. 19TH AVE,AURORA,CO,80019,972c1353-0363-46de-b096-f8948e19fb27
HD 200 PARK LLC,OTHER OFF PREMISE,OFF,200 PARK AVE,NEW YORK,NY,10166,988be759-1baf-45cd-8e00-ed0ad8406b8a
VOM FASS OF SAN DIEGO (OFF),OTHER OFF PREMISE,OFF,1440 INNOVATIVE DR #400,SAN DIEGO,CA,92154,e547363d-4137-4b6b-91be-26185aefb8ab
NYCWFF-ASIAN BITES-FRIDAY,OTHER OFF PREMISE,OFF,117 WEST STREET,NEW YORK,NY,10006,fbd9d59d-d6c9-43ab-b50d-788caf48c2b1
SAKE ONO/PARK STREET IMPORTS,OTHER OFF PREMISE,OFF,5286 POST OFFICE BOX 660367,DALLAS,TX,75266,6d1ca0e8-47fe-4846-9ca5-c82a8a9cebd1
FULL GLASS ENTERPRISES,OTHER OFF PREMISE,OFF,3525 V ST NE,WASHINGTON,DC,20008,217c6ded-aadf-4bf7-bc0b-3a00ff2fb0ac
SAKEONE/SAMPLES,OTHER OFF PREMISE,OFF,5270 FOX STREET,DENVER,CO,80216,b0bdd570-eb19-4922-b154-068fb92b63c2
CRAFT & ART WINE/SAMPLES,OTHER OFF PREMISE,OFF,22800 E 19TH,AURORA,CO,80019,1089043a-4c0e-4d3a-b158-4689414623fa
NYCWFF-GRAND TASTING-SATURDAY,OTHER OFF PREMISE,OFF,80 58TH STREET  PIER 4,BROOKLYN,NY,11220,4641835e-2ea7-49d7-be86-4b333d7b5022
NYCWFF-OYSTER BASH SUN.,OTHER OFF PREMISE,OFF,BRIDGE PARK DR  PIER 6,BROOKLYN,NY,11201,5e80b86b-8e43-4f29-b583-4245a9043698
SAMPLE GRAND ANNUAL TASTING,OTHER OFF PREMISE,OFF,99 EAST 52ND STREET,NEW YORK,NY,10022,28f21c64-bb0e-42c2-90c4-04eb3d5a1c2a
SAMPLE GSM,OTHER OFF PREMISE,OFF,SYOSSET,SYOSSET,NY,11791,24beba70-d1e5-49ff-a89c-5a090fe9e75c
ENDS MEAT LLC,OTHER OFF PREMISE,OFF,220 36TH ST UNIT B104,BROOKLYN,NY,11232,897ce482-e377-414f-8c9e-bccb2e912612
